,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Seconds
12608,1.596005695682798,1167.2017719902037,100.0,6.816024681292124,844.8010758511952,111.84038604072296,983.9193228466007,92.44032275535855,1496.2810252229035,1154.7630313689558,13.612030376974921,58.223918361879896,0.8955164360361608,36864
21836,2.31197862030719,1197.9272690955554,253.52352764931368,10.719786203071898,1003.9919826151962,121.4791448122876,861.3983965230392,103.2395724061438,1558.8748688737255,962.7133722952289,13.728395524316987,43.31144412798694,0.6766088191232842,64800
27881,0.7943298397245653,940.1340320550869,-200.0,1.8056701602754348,568.5670160275434,101.79382243856087,1029.6287916419349,72.39691121928043,1055.4175400688587,649.7628236970218,12.365979038347392,62.855157212394566,0.9009876448771217,21600
26129,0.9591318116470957,902.9601179011952,56.32186304823861,3.4394212077647306,677.7594845435311,63.307393242356866,1312.6456700211575,62.54790869882574,1209.383269590606,420.2440427753092,17.823151689410782,32.69726437823965,0.6230370884981483,54000
28688,1.6787972149497772,1073.7339947638395,89.54433420602675,7.409174934547994,875.0948302789063,89.0,1004.7278328969866,101.0,1477.2467188768974,947.6484072852124,13.596530897360475,50.93477110226568,0.7820572062606865,75600
29762,0.9,1027.1271414816558,61.541428724260456,3.692678590532557,694.5607154319534,84.56071543195341,1118.936429259172,72.46821462958603,1384.512498662721,908.6339295266279,11.626392631715827,64.3013576089944,0.8754048863732502,21600
32230,0.8560788357180702,895.6078835718071,63.841182535771054,3.4962759250132454,682.374584607843,-200.0,1177.1117222496027,-200.0,1335.476452392687,761.6528016772659,7.936473014308421,76.50624499258087,0.8174551048839432,10800
32362,0.9110026254228615,854.0807351184012,-88.1686085258834,2.4330078762685847,612.4665408371095,90.43176896278818,1572.9695110991272,62.15598949830856,1053.5291761894418,423.09192648815986,13.010859859641243,45.02883984920545,0.623771731213921,61200
24018,2.9360446173622687,1218.604461736227,274.72089234724535,14.887241504841429,1144.8963527979975,162.56936964607647,817.3604461736227,116.2440155626042,1699.8133852086808,1014.2791076527546,22.17002127345597,33.94241140801285,0.8078069935041727,61200
15108,1.873449138228938,1253.517509671225,100.0,8.018279598992063,897.2070594432438,130.6448860355169,950.9343802327818,108.16211783297314,1546.220844881209,1302.4245969018457,15.091728737221002,54.247229018718556,0.9167562729155265,60169
1427,-200.0,1036.0,-200.0,8.1,902.0,-200.0,825.0,-200.0,1558.0,1087.0,11.9,71.1,0.9899,18000
16552,1.7312808094416856,1209.2873629374133,100.0,7.402216840913971,870.3530417834295,121.00903263993646,967.8366148774885,100.10591253502884,1520.6305456995033,1226.759453025075,14.333497650355657,56.284975064669176,0.9058724975228135,48227
25696,1.6960442493437387,1086.1518595274918,87.47469007875135,7.564398244093648,882.3385847243702,89.0,1005.7626549606243,101.0,1485.1803546981198,969.8970816534229,12.785920280844282,53.59081439893576,0.7869726110629656,75600
4120,-200.0,1028.0,-200.0,6.9,854.0,-200.0,776.0,-200.0,1561.0,761.0,29.5,39.0,1.5868,36000
24413,2.3349758446355597,-200.0,85.63413797735106,-200.0,-200.0,172.62962977818432,-200.0,129.92689217021447,-200.0,-200.0,-200.0,-200.0,-200.0,61200
23366,3.2582222214570313,-200.0,-200.0,-200.0,-200.0,453.1022223523047,-200.0,196.315555433125,-200.0,-200.0,-200.0,-200.0,-200.0,36000
1122,1.5,977.0,109.0,6.6,837.0,96.0,1038.0,80.0,1413.0,646.0,19.6,30.9,0.6968,43200
19241,3.201577194206509,-200.0,-200.0,-200.0,-200.0,480.4997620708834,-200.0,164.4263182939907,-200.0,-200.0,-200.0,-200.0,-200.0,46800
22076,2.6286649885578988,1328.5798489702108,185.0,12.775491189928967,1075.1947105262375,164.90151144160563,924.713350114421,111.07657437068444,1717.6148615560267,1137.6433249427896,21.633702746005174,31.50546601829745,0.8052145585814768,54000
733,1.7,1081.0,157.0,8.2,906.0,150.0,895.0,72.0,1591.0,1024.0,11.0,71.0,0.9279,25200
24067,1.7769364754843375,1031.654047132265,165.76936475484337,7.8,892.0,103.42167007414456,968.8485655871807,89.65230531930118,1458.9603995838313,756.4612704903133,20.2309836077494,31.187771512556616,0.7294760194408024,43200
26755,2.0367969819181706,-200.0,-200.0,-200.0,-200.0,134.31172837263537,-200.0,84.7546867872122,-200.0,-200.0,-200.0,-200.0,-200.0,32400
5687,6.8,1713.0,-200.0,38.0,1728.0,715.0,390.0,140.0,2386.0,1919.0,24.4,56.0,1.6885,61200
32255,0.7219066820209505,948.7728110550844,63.24746543832396,3.612373271916198,691.7423963149719,67.71399769685742,1057.7058755721514,64.7809331797905,1399.494930876648,929.9898617532958,14.559026497769544,58.55436059881708,0.9641152131337276,18000
12535,1.8906887331688544,1258.880939208088,100.0,8.092984510398368,900.4634273763392,131.81334747033347,948.8847839454806,109.13902821290174,1549.3239719703938,1311.599892430979,15.183673243567224,54.00012815791309,0.9180760596837045,61617
17763,4.395815947461424,1706.4184338620582,259.95815947461426,20.08953986865356,1298.7280365849924,269.16736210154306,755.5523006567322,161.08368105077153,1956.7573306744027,1654.100428704206,17.072803658499254,42.05732209194251,0.8138334867244089,68400
13724,1.269362929709454,1065.5795781318302,100.0,5.400572695407634,783.1018867228969,89.70126523586299,1022.7535183567649,73.93056601686907,1437.4853273477017,980.9164925898094,11.869935625117089,62.90579800749782,0.8705101176188682,9426
11453,1.551624183390854,1153.3941903882655,100.0,6.6237047946937,836.4179013071613,108.83230576315788,989.1957915301984,89.92537039214838,1488.2923530103537,1131.1422042713546,13.375328978084553,58.86005337139776,0.8921187847062554,33136
6399,5.0,1477.0,-200.0,27.9,1501.0,860.0,444.0,139.0,1972.0,1691.0,13.3,70.7,1.0749,32400
21920,3.0005631312748053,1440.6733838606128,247.98310606175585,14.197747474900778,1123.9155303087791,223.71843436259732,850.8930050577869,129.81416667931424,1828.3073485319894,1089.4730302708365,10.005631312748054,74.1048308145579,0.9107899798599145,28800
20604,3.089620101381241,-200.0,-200.0,-200.0,-200.0,385.57553096777104,-200.0,127.59916244244829,-200.0,-200.0,-200.0,-200.0,-200.0,50400
14338,1.2351862612839364,1054.9468368438913,100.0,5.252473798897057,776.6462937980768,87.38484659813346,1026.8167444917985,71.99388813942306,1431.3335270311086,962.7269101722284,11.687660060180995,63.395663588263574,0.8678937037805147,6555
12909,1.9858404657966626,1288.4837004700728,100.0,8.505308685118871,918.4365324282585,138.26252045955158,937.5723001775079,114.53095972847754,1566.4512838433993,1362.241759018446,15.691149150915534,52.6362866569145,0.9253604534371,69610
32003,0.8,869.8274457359796,56.41575969628541,2.6345108528040773,628.7608682243261,44.1766279206116,1319.133155023307,53.72554264020387,1284.6902170560816,749.4782635513476,9.34116860396942,60.846737990677255,0.7137698302688268,18000
30817,-200.0,872.6039756536976,-200.0,1.7603975653697654,562.2278295758836,106.75229215562815,1079.970953108999,90.12843823344222,798.5443408482329,636.1727403225423,2.0703366996139003,50.58195545601425,0.3618736959439263,14400
20511,5.0755584356178565,1560.0,725.3197377448924,24.565922085842857,1417.5628573606787,249.3407791415714,587.7779217808928,146.51116871235712,2099.924677898929,1661.0810398719286,20.097766257528576,39.56509110315003,0.9261000838606831,61200
15211,1.4626470703479861,1125.7124218860401,100.0,6.238137304841274,819.611113287953,102.80163476803018,999.7741816364061,84.88333398638588,1472.2764726626376,1083.7866074407616,12.90078437518926,60.13539199167886,0.8853070923855292,25662
16582,1.4284927615116287,1115.0866369147288,100.0,6.090135299883724,813.1597438410854,100.48673161356595,1003.8347494647286,82.94792315232563,1466.1286970720932,1065.6089252934114,12.718628061395354,60.624937084999985,0.8826923902979458,22793
16181,2.021554972374578,1299.594880294313,100.0,8.660071546956503,925.1826058929757,140.6831703498325,933.3262421732446,116.55478176789273,1572.879895027424,1381.249813074914,15.881626519331082,52.12437872929772,0.9280945973295649,72610
11879,1.4751805147611372,1129.6117157034648,100.0,6.292448897298261,821.9785416771037,103.65112377825486,998.284094356176,85.59356250313111,1474.5324926570047,1090.4571850784275,12.967629412059399,59.955745955090364,0.8862665971856026,26715
28515,1.5469260533759313,1023.2785898905215,89.22334480383381,5.987704213503725,812.1198409420659,93.1035038617679,1056.4529234534614,78.59221839872207,1370.60855547902,772.3174978969112,17.63883275980831,34.57735382732693,0.6928964961382321,36000
22405,6.744983278309375,-200.0,-200.0,-200.0,-200.0,648.5215937244293,-200.0,170.26312345156384,-200.0,-200.0,-200.0,-200.0,-200.0,72000
30693,1.2507812254995048,983.4093747059941,69.60624980399604,3.781874941198811,699.9124964719286,67.55468578496533,1136.6109402930565,70.8343739219782,1361.2640636270228,502.3671916650842,12.744531421503469,63.40109340209296,0.9308914112236006,3600
18368,1.0946948898334368,1041.2482685426774,124.84084669500311,5.816816933900062,804.6726773560025,89.40742184767431,953.1952174410118,64.38938977966687,1489.619626254337,992.1321052029857,12.753952705066006,63.90540962040224,0.9359987848658926,21600
23788,1.520073403404003,1042.40146806808,111.02202102120096,8.799265965959968,932.7699046043587,115.41981891908087,963.5728407405188,92.00367017020017,1486.9853193191993,880.6352336339215,23.07148520513563,29.496442362496715,0.7859410227924742,39600
25577,1.1,971.536884770901,61.95789861553645,3.912630415339064,705.1946728436485,76.21842396165233,1229.6369216184974,62.521050692231775,1352.9420645368673,803.6552718849571,7.804210138446354,67.44210138446356,0.7151265189245734,21600
33067,1.960909566677437,1263.0046001679052,25.37717859310709,16.99729223377492,1085.486834986861,240.40477960053863,1067.6042712080773,120.36367714378032,1480.104607644265,1130.4141294635438,9.942725709488421,57.169997757092084,0.7067453661884759,36000
28863,0.8628005240210839,846.6322305692769,-200.0,1.7115984279367487,561.5558794751507,125.30409432379508,1136.3479528381024,91.28005240210838,766.9236489058738,446.15561746460884,9.390383231325318,30.80679004359941,0.36637826078230473,50400
21211,4.684510912171411,-200.0,-200.0,-200.0,-200.0,840.3736457779981,-200.0,146.76936135978573,-200.0,-200.0,-200.0,-200.0,-200.0,32400
16424,1.2018341405138822,1044.570621493208,100.0,5.107947942226823,770.3464487637333,85.12431396816314,1030.7819410722384,70.10393462912,1425.3301452924989,944.9761703401663,11.509782082740706,63.87371065263435,0.8653404136460072,3754
12331,1.8057960632499541,1232.4698863444303,100.0,7.725116274083135,884.4281452805469,126.059510953608,958.9775791469499,104.32844358416406,1534.0432913849918,1266.4181269963644,14.73091233733309,55.21692309341732,0.9115770541754687,54486
11052,1.8434575411965994,1244.1867905944976,100.0,7.888316011851931,891.5419800038021,128.61212223665842,954.5000478799599,106.46259400114064,1540.8223574153878,1286.4624024813013,14.931773553048531,54.67710857618208,0.9144602495427174,57650
14704,1.5261023584662685,1145.4540670783947,100.0,6.513110220020496,831.5971121547395,107.10249318493598,992.2300529378992,88.47913364642187,1483.6984245239282,1117.558921894825,13.239212578486764,59.22586619531682,0.8901649472203621,30992
14488,2.0310503121649983,1302.5489860068883,100.0,8.701218019381658,926.9761700756108,141.3267433800721,932.1973517759391,117.09285102268322,1574.5890561896997,1386.3034439189269,15.932268331546657,51.98827885896836,0.9288215183424093,73408
31871,1.6771072517544874,1206.9998364927042,70.5060674356688,6.651803879971047,839.0239427280834,100.01197136404167,995.5421450350898,86.97589376462072,1543.2648415745803,1130.770909010249,13.748196120028952,60.665054134064846,0.9468531154714824,7200
21081,3.245568669544854,-200.0,-200.0,-200.0,-200.0,508.36203862637205,-200.0,163.27341201726912,-200.0,-200.0,-200.0,-200.0,-200.0,75600
29952,0.9094531307862584,1043.134375694351,66.47265653931292,3.913437569435101,703.0500037032054,-200.0,1047.2085883687796,-200.0,1427.771885878166,965.0,15.156718784717551,59.47171989567917,1.0163443193661865,10800
32169,0.9045852018374702,954.4410313752602,71.6790358713771,3.9816591926501195,711.8078475222578,-200.0,1100.9716367901121,-200.0,1420.5327354120095,847.8995515590071,9.096289238586873,72.92576233017613,0.8427655381487031,10800
31600,1.988925149216949,-200.0,-200.0,-200.0,-200.0,101.22149701566101,-200.0,104.89577835122033,-200.0,-200.0,-200.0,-200.0,-200.0,64800
25801,2.1666961987775197,-200.0,-200.0,-200.0,-200.0,134.00164536046182,-200.0,113.00139222808308,-200.0,-200.0,-200.0,-200.0,-200.0,72000
20385,4.393673732817933,1453.7447003865507,496.82466365983544,19.481021198453796,1281.5571612972553,253.43063595361392,623.9245345790486,132.30411060997258,2096.5838157216835,1579.8179168813353,19.068368664089665,60.87858064862764,1.327465190893541,72000
24695,2.6,1105.251511359835,246.27606413552326,9.83435533504721,970.5521282710465,122.35582973831627,910.6993830887884,102.42331895326511,1493.5337446074743,939.6196174859954,14.299389272427208,43.85582355467744,0.7048000494691107,72000
729,1.0,922.0,65.0,3.6,687.0,-200.0,1142.0,-200.0,1390.0,825.0,11.1,69.3,0.9128,10800
7364,3.6,1401.0,-200.0,18.8,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.8,56.3,0.8841,50400
14218,1.9669329730200107,1282.6013693840032,100.0,8.423376216420046,914.865117126002,136.98101261580072,939.8201909853988,113.4595351378006,1563.047935143602,1352.1787711962056,15.590309189440056,52.90729405337985,0.9239129798234208,68022
8416,2.7,1178.0,-200.0,9.0,939.0,573.0,640.0,244.0,1228.0,1165.0,4.1,83.9,0.6967,36000
30180,0.5594565340785537,859.3307080950156,61.19592400558915,2.4580978692749373,614.2695681788529,-200.0,1268.3929304021135,-200.0,1306.1279907654084,767.7701093743204,9.46421186089121,70.85798963018142,0.8344992124285047,10800
27834,1.7392735114224227,1218.3529938836236,77.53803282973968,8.128717862930927,904.1850389461159,121.00341680172163,946.7423121961264,103.85811908620617,1547.0,1288.8649526896495,15.22508542004304,53.60692320560361,0.9228977342778008,0
12010,1.8708044822107979,1252.694727798915,100.0,8.006819422913457,896.7075133064841,130.46563712762074,951.2488004482718,108.01225399194522,1545.7448067979435,1301.017052198858,15.077623905124256,54.28513575497856,0.9165538098048044,59947
24280,3.051500542575748,1345.8499457424252,443.9121128557556,15.773901410696945,1172.12004340606,163.79903580999937,747.0300108515149,132.09003255454488,1826.4549837227275,1342.0530553427263,23.317095333848563,33.66420151921209,0.9532584644136102,43200
7144,1.6,1016.0,-200.0,4.9,760.0,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,0.5451,36000
17305,1.5292289307709281,1146.4267784620665,100.0,6.526658700007355,832.1876869233976,107.31440530780735,991.8583382305675,88.65630607701925,1484.261207538767,1119.2229531547496,13.255887630778282,59.181051992283365,0.8904043037001299,31255
2715,1.9,1078.0,-200.0,10.2,985.0,106.0,778.0,111.0,1697.0,925.0,28.7,34.7,1.3457,75600
5894,3.1,1287.0,-200.0,17.3,1218.0,758.0,580.0,190.0,1580.0,1304.0,9.2,81.7,0.9506,28800
27320,1.2095690116058,1018.9715226883459,78.287070348174,3.762673197298602,697.3250400970461,89.0,1185.459465705854,76.808619767884,1320.598254661332,521.9663935977981,11.667932324962404,58.86516116818478,0.8014573071441785,54000
10501,1.8350537743058637,1241.572285339602,100.0,7.851899688658743,889.9546018133299,128.04253359184187,955.4991623880807,105.98638054399893,1539.3096793750556,1281.9897309916764,14.886953462964607,54.79756256828262,0.9138168944996378,56944
10545,2.033098852002536,1303.1863095119,100.0,8.710095025344321,927.3631164893678,141.46558885794963,931.9538031508097,117.20893494681036,1574.9577933604564,1387.3937223435719,15.943193877346857,51.95891645463032,0.9289783454477497,73580
20754,3.0869068747873225,1463.751331116013,421.0834812351126,14.47021062776481,1131.6300438414514,207.98858120108412,715.4174061755627,105.86906874787323,1823.5940126233531,1459.8690687478731,17.392793756380332,49.77987811330272,0.9776437464001505,32400
13549,1.558560419948482,1155.552130650639,100.0,6.653761819776755,837.7280793236022,109.30242846317489,988.3711500727916,90.31842379708064,1489.5408755907267,1134.8338235059143,13.412322239725238,58.760633980738426,0.8926497921493893,33719
11032,1.39214485782469,1103.7784002121257,100.0,5.932627717240323,806.2940287002192,98.02315147478456,1008.1561113475091,80.88820861006576,1459.5860744084441,1046.2637632200294,12.524772575065015,61.145923704512775,0.8799097563379124,19740
3964,-200.0,922.0,-200.0,6.1,818.0,-200.0,826.0,-200.0,1454.0,848.0,25.7,38.5,1.2548,79200
27142,1.1688898823650689,941.5261113748128,80.63712313830595,4.2814831372751145,724.7630556874064,-200.0,1117.525664310532,-200.0,1348.1408533347078,638.25141803392,10.939271843290872,61.834049568328304,0.8079729330237635,10800
31415,0.8618413351745615,853.3288934622193,-200.0,1.6309206675872807,555.1644467311097,101.34539666206359,1108.3815866482544,81.65460333793641,780.4374634207917,416.5295301795197,6.308569958572365,42.99701771868136,0.4134647393647763,7200
1923,1.0,901.0,-200.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149,75600
24621,2.315786917908231,1211.6847472392715,282.4208226117408,9.831573835816462,970.8769970396311,120.47360753724693,873.0697324374266,106.01743310935667,1510.772398383491,879.369494478543,15.915786917908232,36.88779682345033,0.6630539503593528,64800
8351,2.2,1192.0,-200.0,10.0,976.0,335.0,618.0,194.0,1290.0,1110.0,7.3,70.0,0.7195,61200
10090,2.039660962975405,1305.2278551479037,100.0,8.738530839560086,928.6026263397987,141.91035415722186,931.1736410684797,117.5807879019396,1576.1389733355727,1390.8862236280208,15.978191802535491,51.86485953068587,0.9294807114988949,74131
12139,1.6055142489403356,1170.1599885592154,100.0,6.857228412074788,846.5971359109523,112.48485465040052,982.7888615148712,92.97914077328568,1497.9925648092603,1159.8236947138007,13.662742661015123,58.08762909852186,0.8962443686133212,37663
26398,1.5880869141312093,1001.6752002231398,94.76173828262418,5.5642607423936274,791.6534716903375,96.1769482555858,1060.0830419945923,97.36825684246487,1392.4730273698594,759.8447802772165,13.625262204866909,52.295342294122804,0.7852946806883169,79200
5422,5.5,1612.0,-200.0,27.7,1496.0,548.0,429.0,137.0,2127.0,1743.0,26.9,48.6,1.7017,57600
1655,3.0,1346.0,-200.0,19.3,1278.0,141.0,701.0,130.0,1873.0,1193.0,30.9,20.5,0.8996,61200
24220,3.5039156333247163,-200.0,-200.0,-200.0,-200.0,837.1690508749031,-200.0,178.68862904152664,-200.0,-200.0,-200.0,-200.0,-200.0,43200
28613,1.6117880869880001,1039.76688811888,88.0,5.294172202972001,776.7086101486001,93.58807942007999,1090.94304695904,97.0,1380.350992751,836.17615884016,9.511788086988,65.18715196955598,0.7757002612019038,0
16996,1.2222353537129582,1050.917665599587,100.0,5.196353199422819,774.2000112568921,86.50706286276717,1028.356463503015,71.26000337706765,1429.0023636683325,955.8341493650078,11.618588553135778,63.5812932634476,0.8669022398564697,5467
22969,2.757215942937295,1289.7522903273932,296.75740633300387,11.88556811412541,1044.8505651356434,135.97441997194684,823.9948839943894,106.42272456501642,1716.2784057062706,1032.782986361057,13.446365260990145,58.372778100098834,0.8843777870355446,64800
19402,6.6,1906.1585171518834,515.506847801796,36.00371816718134,1686.753423900898,406.060667740035,545.0743633436268,142.85127331274634,2490.7485286685833,2010.2563665637317,14.232093944272886,50.39628183281866,0.8129637973746495,32400
19186,1.9304307591820864,1098.4803128171359,143.74061910262802,6.047846204089568,815.0880026126575,93.0,1071.3473835100294,93.69569240817914,1335.0898533888978,651.5243141234647,14.799907461187987,38.70889280007776,0.6466604913631162,68400
12738,2.0379812614572135,1304.7052813422442,100.0,8.731252132981258,928.2853493863626,141.7965077209889,931.3733389156424,117.48560481590876,1575.8366270622985,1389.9922491533391,15.969233394438472,51.88893525244661,0.9293521210160023,73990
2518,2.5,1111.0,-200.0,14.4,1131.0,171.0,735.0,137.0,1825.0,1085.0,34.3,22.4,1.1907,57600
19879,1.8539739133505946,1185.3437739627964,114.87615651989643,7.304436521309167,871.1774608523667,110.65433045443805,869.1497043748523,102.45100870732259,1554.885408679068,1095.9741391052512,14.780593041205599,63.529015659053314,1.0571504851834241,0
2059,-200.0,975.0,-200.0,11.1,1017.0,-200.0,930.0,-200.0,1668.0,801.0,27.0,29.3,1.0277,46800
7325,1.9,1180.0,-200.0,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,14.0,60.4,0.9622,82800
5456,2.1,1155.0,-200.0,10.9,1012.0,243.0,633.0,66.0,1577.0,1124.0,19.4,71.4,1.5959,7200
12883,1.5736472279436935,1160.2458042491492,100.0,6.719137987756006,840.5778097226977,110.32497878285034,986.5774962333609,91.1733429168093,1492.256501029865,1142.8633579833659,13.4927852156997,58.544389732807055,0.8938047711170227,34986
26624,0.629575283462033,888.8857097619044,-200.0,1.1478764173101648,512.1258662194335,102.40849433075934,1173.4540634684693,84.52123582689835,847.8710362966533,426.3351270045038,6.521080952702692,54.50424716537967,0.5319224669037963,28800
11607,1.5296213215286973,1146.548855586706,100.0,6.528359059957689,832.2618051776428,107.34100068138949,991.811687329366,88.67854155329285,1484.3318378751655,1119.4317922358289,13.257980381486385,59.17542772475534,0.8904343433925859,31288
27498,2.34967884831415,1336.291536155605,86.4166429373827,8.256408796146628,909.967884831415,123.70510995183285,962.6635026083761,100.56408796146629,1547.9391235553921,1296.6280335472288,12.693270052167522,59.41538680578006,0.8713949469984487,7200
9098,7.5,1818.0,-200.0,35.5,1675.0,847.0,330.0,232.0,2143.0,2129.0,18.8,49.1,1.0538,72000
1330,-200.0,867.0,-200.0,2.1,589.0,28.0,1267.0,41.0,1439.0,468.0,14.7,74.1,1.2302,14400
14538,1.68387439426704,1194.5387004386346,100.0,7.196789041823839,861.3984966948854,117.79593116698827,973.4727109038074,97.4195490084656,1512.0973909680672,1201.5287053932357,14.08066343609088,56.96446701550576,0.9022432730722212,44245
29868,1.2826269149862581,972.9450435586574,80.47880744958775,5.004657554766387,760.8854160380446,89.0,1158.4280414550844,75.34746170027483,1286.9916191063212,544.6143436457401,13.713553619615226,41.03903274335302,0.6324013187217987,54000
32438,1.2284908623041766,937.9605225290464,81.14527413087471,4.142454311520883,717.547258691253,68.12835521475178,1165.9774414451695,78.41890347650119,1328.2567104295035,604.0169189161229,14.404511710966116,47.01269987392277,0.7552528983299607,82800
26492,-200.0,1131.1758413090113,56.0,5.269167135824192,776.3200225195612,72.69751829714352,1130.1383342716483,82.06916713582419,1449.2333145670323,1046.9191389863727,11.747247607296618,61.79167135824193,0.8503053488734041,14400
29397,1.6971044791593481,1253.7735326374739,61.8552239579674,6.901706475656631,849.3629854150565,119.78024878458805,1058.884179166374,85.91313437478044,1536.063084721539,1082.4803480910707,12.092502482662065,60.09710447915935,0.8475517012511418,32400
28759,1.2866328021179763,1106.54524733962,74.86632802117977,3.8598984063539286,704.5939043812357,102.46277224356726,1112.1848688615878,91.83037018532292,1377.6171630113336,667.5092895037631,12.850380976172767,61.77432154666985,0.9093331500623139,39600
21299,1.2780918622990942,-200.0,-200.0,-200.0,-200.0,257.9045931149547,-200.0,95.90459311495471,-200.0,-200.0,-200.0,-200.0,-200.0,21600
5910,1.2,932.0,-200.0,4.5,740.0,167.0,926.0,92.0,1180.0,774.0,12.9,69.9,1.0371,0
22342,3.9842573217295922,1488.7206067489897,676.9889121392449,18.505543930377552,1253.49225933749,183.77384932063268,655.5498953733979,124.70732215610205,1963.0665271645307,1366.0776150252857,18.26075314093061,47.48314853565408,0.9886910880313591,68400
12539,1.3679337957917883,1096.2460698018897,100.0,5.827713115097749,801.7208280940044,96.38217949255454,1011.0345376114208,79.51624842820134,1455.228083242522,1033.3780979825185,12.395646910889537,61.49294892698437,0.8780562650333935,17706
18741,1.5,986.6535044458677,129.4693620611091,6.16734051527728,818.9996852485867,93.26531896944545,1092.8572327861182,90.36734051527728,1291.571383606941,531.9794697902684,19.506096112636847,24.969425011391778,0.5552489262768014,57600
8105,4.7,-200.0,-200.0,-200.0,-200.0,746.0,-200.0,276.0,-200.0,-200.0,-200.0,-200.0,-200.0,39600
19297,2.6077712418391727,1151.709673204618,256.67300654259594,10.04765359494428,978.362156869029,187.5542483678345,824.6686274482482,106.16568627587588,1593.963333337978,1187.8445751632166,15.105718954020688,51.446627451035035,0.8789403463939085,32400
4372,2.6,1226.0,-200.0,14.6,1138.0,307.0,862.0,146.0,1481.0,1419.0,25.1,32.3,1.0131,79200
30742,1.06792355859783,-200.0,-200.0,-200.0,-200.0,153.0754135158698,-200.0,86.2262405476094,-200.0,-200.0,-200.0,-200.0,-200.0,18000
22952,3.24795927438722,1397.3775120134956,497.9796371936099,15.483674195097759,1163.989818596805,206.40814512255605,705.2193891158083,126.2193891158083,1881.867375060038,1402.9132358241536,16.561735283516928,53.62703850312589,1.0029132624939963,36000
10185,1.8302981845426582,1240.0927685243826,100.0,7.831292133018186,889.0563237469465,127.72021028566905,956.0645491710395,105.71689712408397,1538.4536732176784,1279.458700439926,14.861590317560845,54.86572602155523,0.9134528276833213,56545
29126,0.765113658907737,-200.0,-200.0,-200.0,-200.0,103.28939403958994,-200.0,63.170455296924565,-200.0,-200.0,-200.0,-200.0,-200.0,14400
16265,1.425497890859521,1114.1548993785177,100.0,6.077157527057924,812.5940460512429,100.28374593603421,1004.1908063089236,82.77821381537287,1465.5896203547138,1064.0149885796784,12.702655417917446,60.66786356434686,0.8824631163113567,22541
22189,5.7496629348266275,-200.0,-200.0,-200.0,-200.0,1055.0779602005334,-200.0,286.39844523733046,-200.0,-200.0,-200.0,-200.0,-200.0,54000
10881,1.505650572843757,1139.0912893291688,100.0,6.424485815656281,827.7339970927096,105.71631660385465,994.6615430063533,87.32019912781291,1480.0171031118762,1106.6740271023996,13.130136388500038,59.519008455906146,0.8885992494099276,29274
22099,1.8021585283986479,1080.046797654814,135.15109698790536,8.953237792597973,937.1295117039189,121.06475585195943,982.3201521729561,85.59713377793916,1468.1258846170776,776.6655167167397,23.01222575302366,26.296045651886818,0.7314642690773331,39600
10612,1.4362365071105319,1117.4958022121655,100.0,6.123691530812305,814.6224513431005,101.01158548193605,1002.9141041546368,83.38673540293014,1467.5225712798958,1069.7303187843831,12.759928037922837,60.513943398082375,0.8832852170443507,23443
25143,1.9030366238651093,1017.3926752269781,202.43088367271918,6.244973724816252,821.5617754150452,94.77800954172068,1039.5900557782102,82.93926752269782,1372.7628264223952,761.9848168806744,14.63130891742326,42.49240844033723,0.7029278551184609,82800
27417,2.7476014557497104,-200.0,-200.0,-200.0,-200.0,134.6796376870452,-200.0,107.55987922901507,-200.0,-200.0,-200.0,-200.0,-200.0,82800
4659,2.1,1032.0,-200.0,11.7,1039.0,231.0,761.0,118.0,1455.0,1071.0,24.8,33.7,1.0377,75600
2649,0.3,842.0,-200.0,2.6,624.0,-200.0,1080.0,-200.0,1480.0,712.0,26.0,44.2,1.4657,10800
8474,3.7,1138.0,-200.0,10.2,986.0,275.0,663.0,157.0,1188.0,1030.0,7.3,56.7,0.5806,72000
10342,1.4856499650250967,1132.8688780078078,100.0,6.337816515108752,823.9561045047404,104.36071985170099,997.0393930470162,86.18683135142214,1476.4169937045174,1096.029259163357,13.023466480133848,59.80568383464028,0.8870680917669213,27594
5115,2.2,1242.0,-200.0,11.2,1022.0,266.0,630.0,83.0,1641.0,1139.0,24.8,56.4,1.7447,75600
996,-200.0,1035.0,-200.0,8.7,929.0,-200.0,887.0,-200.0,1599.0,1009.0,10.2,70.9,0.8841,21600
22752,1.8177616840894033,1107.3357473865894,194.60342314184592,9.012165894312911,940.1922315622929,103.17761684089403,940.8272547329057,79.77129683514069,1519.919684233237,782.9342989546358,21.005108632396528,31.809730107413092,0.7914283748249591,46800
12440,1.3273767726615633,1083.6283292724863,100.0,5.651966014866774,794.0600570582953,93.63331459150596,1015.8563170280141,77.21801711748859,1447.9278190790815,1011.7927490054321,12.179342787528338,62.07426625851759,0.8749513995959797,14299
16325,1.620129815403652,1174.7070536811361,100.0,6.920562533415826,849.3578540206898,113.47546526624754,981.0512330575658,93.80735620620695,1500.6233667726574,1167.6024239759438,13.74069234881948,57.87813931254765,0.8973632714236796,38890
